pull_request_id,user_id,body,github_comment_id
40223,10438,It will could cause ambiguous output if there is a multiple sums. This is why factor refuses to play with non-commutatives: it can factor them but the result may not be right. I could add a condition that the len of limits be > 1. Let me know your prefere,890479
40476,42690,There is some code in https://github.com/nhibernate/nhibernate-core/pull/63 for more advanced SQL query parsing. I've not gotten around to review it. I just discovered there is actually an implementation for MSSQL 2012 in there as well.,890491
40731,449701,Could this just be ? Won't each parent handle  itself?,890515
40731,449701,Do we need to cache navigation in the admin?,890518
40731,40201,"It does make substantial difference for 200 menu items. 

Completed 200 OK in 3764ms (Views: 3558.5ms | ActiveRecord: 176.8ms) to
Completed 200 OK in 193ms (Views: 158.6ms | ActiveRecord: 3.4ms)

Also it auto expires cache for any nav_item which gets upda",890551
40544,6695,"No it's checking if  is **less** than .

 isn't less than .

For example if original image is 100 x 100 and you asked for a 60 x 60 thumb the if statement will be


if ( 100 < 60 * 2 || 100 < 60 * 2 )


Which wi",890588
40227,449513,"you are right. I was wrong and over-enthusiastic to get rid of NULL.

How should I proceed, withdraw and retry?
On 27.05.2012, at 04:22, Jonathan Wakely wrote:

>> @@ -5340,7 +5340,7 @@
>> 
>> \pnum
>> \enternote This constructor allows creation o",890620
40739,291096,Needs to be changed!,890625
40740,30934,"The line endings seem to be different now.

Is it just the <script> tag which has been updated?",890622
40744,24822,should be assert(0),890647
40745,24822,"should be:

   $(V2 override)

because the same docs are used for D1, and D1 doesn't have 'override'.",890655
40746,31618,"I think this is too specific to include in Flame, probably better to have it in a subclass in the application code.",890691
38494,72470,"only checking the exit-code,  the user will not see the output (yet)",890713
40748,220233,can you delete this commented line from your commit?,890718
40748,220233,can you review your indentation? Because I see it's not correct.,890720
40747,119171,the second 'is' is not needed,890743
40748,449877,I just copy pasted it from my IDE. Fixed in second commit.,890789
40209,25152, is true for build-in types only (or it is implemented incorrectly) so this change just messes things. Shouldn't be merged.,890828
40759,5546," in a Multi-Bulk does not always mean that the watch condition was not met. It can also mean that the key you ask for does not exist[1]. 

[1] http://redis.io/topics/protocol#nil-reply",890951
40209,25152,"Yes, this is just incorrect and unittester passes only because there is no unittests for .  @wfunction's mistake here illustrates that this change just messes things. Shouldn't be merged!",890836
40209,25152,"Again, it messes things!",890865
40759,5546,"I like this change. It reminds me of an anecdote from a lisp-programmer who traced a parameter through a call-stack of 20 so routines, just to find out it was never used. The programmer proceeds to ask the author of the code, what it was for. Just to find",891000
40759,5546,"I don't like this change due to;

1. I think this might be too special case to add a new function to the interface.
2. The interface already allows you do this without the added function.

I do however think this change does point out something which is u",891029
40765,43200,I'm not familiar with the git.io domain - is this an official Github short URL?,891025
40765,43200,Ah - just found [this](https://github.com/blog/985-git-io-github-url-shortener). Nice!,891030
40763,11835,bad copy-past from . I guess you wanted to write the other way around.,890998
40764,44150,theres a space that shouldnt be there.,890993
40769,106062,hello again cackeKey => cacheKey,891123
40764,44150,"First the Coding Standard is wrong here.

The fsockopen is used because it is faster than any other option, and this does matter when you are checking on stuff like images exists server side.

Also i think that the proxy thing should not be done in the co",890992
40768,46907,I'm still understanding the cases to force constant search through ::.  Why ::Shoes here?,891078
40764,44150,"It can be empty and should be most of the time, use a defaultValue.",891054
40768,46907,Could you tell me the motivation to use the Delegator instance?  Could this have been accomplished with a Shoes.backend for logger -- Shoes::Framework::Logger.  Maybe Shoes::Logger by default uses Ruby::Logger if none is defined by Framework?,891089
40771,51499,"whenever you use blank = True also include null = True.

Null pertains to the DB, blank the built in admin and form validations (if I remember correctly)",891137
40764,258533,"Hi @henrikbjorn  - This is the first time i've done it. Why is the coding standard wrong?  :)  If using a proxy, CURL was the cleanest solution. It is is however slower than fsockopen (although for us we're on a 10gbit internet connection so we don't noti",891154
40764,258533,What would the default value be?,891166
40776,15785,Maybe add ini_get('session.cookie_domain') as default value to get(),891188
40771,51499,Some tools probably won't have a nice icon for launch - so we should set this field to be optional.,891147
40776,15785,Same here: add ini_get('session.cookie_path') as default value to get(),891191
40740,30934,"Ok, I can drop that change from the commit before integrating.

Thanks for the heads up.

On Tue, May 29, 2012 at 7:49 PM, dkarbayev <
reply@reply.github.com
> wrote:

> > -                             selectedItemChanged: undefined
> > -        ",891293
40458,17050,"Hi & thanks for the comment Victor,
Roland pointed out in another comment that this way we avoid problems if the refresh would take longer than the  (schedule the refresh when the previous is done, instead of having a hard refresh timebox):",891337
